Date,REGION,Product,Spend
30/9/2014,Manawatu-Whanganui,Food and beverage serving services,6.486397717
30/9/2014,Manawatu-Whanganui,Other passenger transport,2.816418566
30/9/2014,Manawatu-Whanganui,Other tourism products,4.077374622
30/9/2014,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",7.716881609
30/9/2014,Manawatu-Whanganui,Retail sales - fuel and other automotive products,8.957355351
30/9/2014,Manawatu-Whanganui,Retail sales - other,13.34960264
30/9/2014,Marlborough,Accommodation services,1.212125394
30/9/2014,Marlborough,"Cultural, recreation, and gambling services",0.591467306
30/9/2014,Marlborough,Food and beverage serving services,1.353045451
30/9/2014,Marlborough,Other passenger transport,3.950618646
30/9/2014,Marlborough,Other tourism products,0.602295253
30/9/2014,Marlborough,"Retail sales - alcohol, food, and beverages",1.726757131
30/9/2014,Marlborough,Retail sales - fuel and other automotive products,1.620478984
30/9/2014,Marlborough,Retail sales - other,1.927699695
30/9/2014,Nelson,Accommodation services,1.34799841
30/9/2014,Nelson,"Cultural, recreation, and gambling services",0.163949676
30/9/2014,Nelson,Food and beverage serving services,1.312100436
30/9/2014,Nelson,Other passenger transport,1.548750334
30/9/2014,Nelson,Other tourism products,0.977604873
30/9/2014,Nelson,"Retail sales - alcohol, food, and beverages",1.182744469
30/9/2014,Nelson,Retail sales - fuel and other automotive products,0.794725434
30/9/2014,Nelson,Retail sales - other,4.361875564
30/9/2014,Northland,Accommodation services,2.707157607
30/9/2014,Northland,"Cultural, recreation, and gambling services",1.292492612
30/9/2014,Northland,Food and beverage serving services,3.938448611
30/9/2014,Northland,Other passenger transport,7.544730263
30/9/2014,Northland,Other tourism products,3.486491785
30/9/2014,Northland,"Retail sales - alcohol, food, and beverages",7.292646419
30/9/2014,Northland,Retail sales - fuel and other automotive products,6.197980865
30/9/2014,Northland,Retail sales - other,8.831444697
30/9/2014,Otago,Accommodation services,9.152068938
30/9/2014,Otago,"Cultural, recreation, and gambling services",10.33786063
30/9/2014,Otago,Food and beverage serving services,12.66928623
30/9/2014,Otago,Other passenger transport,22.48358414
30/9/2014,Otago,Other tourism products,4.636961626
30/9/2014,Otago,"Retail sales - alcohol, food, and beverages",10.32021086
30/9/2014,Otago,Retail sales - fuel and other automotive products,7.100887443
30/9/2014,Otago,Retail sales - other,19.67914998
30/9/2014,Southland,Accommodation services,1.935160382
30/9/2014,Southland,"Cultural, recreation, and gambling services",0.515854681
30/9/2014,Southland,Food and beverage serving services,2.445702089
30/9/2014,Southland,Other passenger transport,5.109534274
30/9/2014,Southland,Other tourism products,1.703274496
30/9/2014,Southland,"Retail sales - alcohol, food, and beverages",3.640367397
30/9/2014,Southland,Retail sales - fuel and other automotive products,2.924766417
30/9/2014,Southland,Retail sales - other,6.691929809
30/9/2014,Taranaki,Accommodation services,1.870016394
30/9/2014,Taranaki,"Cultural, recreation, and gambling services",0.403093497
30/9/2014,Taranaki,Food and beverage serving services,2.070967339
30/9/2014,Taranaki,Other passenger transport,0.845429679
30/9/2014,Taranaki,Other tourism products,1.297469079
30/9/2014,Taranaki,"Retail sales - alcohol, food, and beverages",2.56108191
30/9/2014,Taranaki,Retail sales - fuel and other automotive products,1.777288669
30/9/2014,Taranaki,Retail sales - other,4.241914225
30/9/2014,Tasman,Accommodation services,0.686495339
30/9/2014,Tasman,"Cultural, recreation, and gambling services",0.312201365
30/9/2014,Tasman,Food and beverage serving services,1.013569263
30/9/2014,Tasman,Other passenger transport,3.844757387
30/9/2014,Tasman,Other tourism products,0.505544906
30/9/2014,Tasman,"Retail sales - alcohol, food, and beverages",1.457556415
30/9/2014,Tasman,Retail sales - fuel and other automotive products,1.291810509
30/9/2014,Tasman,Retail sales - other,1.743632078
30/9/2014,Waikato,Accommodation services,7.548062268
30/9/2014,Waikato,"Cultural, recreation, and gambling services",4.422422867
30/9/2014,Waikato,Food and beverage serving services,14.84316523
30/9/2014,Waikato,Other passenger transport,6.001693615
30/9/2014,Waikato,Other tourism products,9.122015767
30/9/2014,Waikato,"Retail sales - alcohol, food, and beverages",14.20091858
30/9/2014,Waikato,Retail sales - fuel and other automotive products,16.00170089
30/9/2014,Waikato,Retail sales - other,27.73590621
30/9/2014,Wellington,Accommodation services,9.390983857
30/9/2014,Wellington,"Cultural, recreation, and gambling services",3.014871516
30/9/2014,Wellington,Food and beverage serving services,15.88574304
30/9/2014,Wellington,Other passenger transport,26.55137528
30/9/2014,Wellington,Other tourism products,13.24684701
30/9/2014,Wellington,"Retail sales - alcohol, food, and beverages",9.102554751
30/9/2014,Wellington,Retail sales - fuel and other automotive products,5.460996505
30/9/2014,Wellington,Retail sales - other,29.13768109
30/9/2014,West Coast,Accommodation services,2.252950025
30/9/2014,West Coast,"Cultural, recreation, and gambling services",0.54080588
30/9/2014,West Coast,Food and beverage serving services,1.181386835
30/9/2014,West Coast,Other passenger transport,3.548166495
30/9/2014,West Coast,Other tourism products,0.562234513
30/9/2014,West Coast,"Retail sales - alcohol, food, and beverages",2.056641144
30/9/2014,West Coast,Retail sales - fuel and other automotive products,2.650447872
30/9/2014,West Coast,Retail sales - other,1.62617024
31/10/2014,Auckland,Accommodation services,16.07331983
31/10/2014,Auckland,"Cultural, recreation, and gambling services",6.49828293
31/10/2014,Auckland,Food and beverage serving services,26.28740487
31/10/2014,Auckland,Other passenger transport,65.10785918
31/10/2014,Auckland,Other tourism products,32.00512461
31/10/2014,Auckland,"Retail sales - alcohol, food, and beverages",21.05354046
31/10/2014,Auckland,Retail sales - fuel and other automotive products,15.78718718
31/10/2014,Auckland,Retail sales - other,77.69825549
31/10/2014,Bay of Plenty,Accommodation services,8.689410974
31/10/2014,Bay of Plenty,"Cultural, recreation, and gambling services",7.166118155
31/10/2014,Bay of Plenty,Food and beverage serving services,10.74068543
31/10/2014,Bay of Plenty,Other passenger transport,12.08815242
31/10/2014,Bay of Plenty,Other tourism products,5.632048497
31/10/2014,Bay of Plenty,"Retail sales - alcohol, food, and beverages",11.11988199
31/10/2014,Bay of Plenty,Retail sales - fuel and other automotive products,9.369770945
31/10/2014,Bay of Plenty,Retail sales - other,23.91849493
31/10/2014,Canterbury,Accommodation services,14.30518852
31/10/2014,Canterbury,"Cultural, recreation, and gambling services",6.422139107
31/10/2014,Canterbury,Food and beverage serving services,18.66487462
31/10/2014,Canterbury,Other passenger transport,25.24892855
31/10/2014,Canterbury,Other tourism products,13.59562566
31/10/2014,Canterbury,"Retail sales - alcohol, food, and beverages",18.76992823
31/10/2014,Canterbury,Retail sales - fuel and other automotive products,18.95709588
31/10/2014,Canterbury,Retail sales - other,43.70716273
31/10/2014,Gisborne,Accommodation services,0.946564773
31/10/2014,Gisborne,"Cultural, recreation, and gambling services",0.143375927
31/10/2014,Gisborne,Food and beverage serving services,0.862994837
31/10/2014,Gisborne,Other passenger transport,0.328364462
31/10/2014,Gisborne,Other tourism products,0.393195816
31/10/2014,Gisborne,"Retail sales - alcohol, food, and beverages",2.044316433
31/10/2014,Gisborne,Retail sales - fuel and other automotive products,1.310511609
31/10/2014,Gisborne,Retail sales - other,1.859654308
31/10/2014,Hawke's Bay,Accommodation services,3.927600337
31/10/2014,Hawke's Bay,"Cultural, recreation, and gambling services",0.948254527
31/10/2014,Hawke's Bay,Food and beverage serving services,4.174039472
31/10/2014,Hawke's Bay,Other passenger transport,3.225730422
31/10/2014,Hawke's Bay,Other tourism products,2.180817587
31/10/2014,Hawke's Bay,"Retail sales - alcohol, food, and beverages",5.210544728
31/10/2014,Hawke's Bay,Retail sales - fuel and other automotive products,3.685442584
31/10/2014,Hawke's Bay,Retail sales - other,8.673329716
31/10/2014,Manawatu-Whanganui,Accommodation services,4.617823038
31/10/2014,Manawatu-Whanganui,"Cultural, recreation, and gambling services",6.465367088
31/10/2014,Manawatu-Whanganui,Food and beverage serving services,7.012572523
31/10/2014,Manawatu-Whanganui,Other passenger transport,3.840545442
31/10/2014,Manawatu-Whanganui,Other tourism products,3.990107795
31/10/2014,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",8.383781156
31/10/2014,Manawatu-Whanganui,Retail sales - fuel and other automotive products,10.17510757
31/10/2014,Manawatu-Whanganui,Retail sales - other,15.99025795
31/10/2014,Marlborough,Accommodation services,1.9246883
31/10/2014,Marlborough,"Cultural, recreation, and gambling services",0.531739914
31/10/2014,Marlborough,Food and beverage serving services,1.785455611
31/10/2014,Marlborough,Other passenger transport,4.982842256
31/10/2014,Marlborough,Other tourism products,0.588806308
31/10/2014,Marlborough,"Retail sales - alcohol, food, and beverages",2.566852747
31/10/2014,Marlborough,Retail sales - fuel and other automotive products,2.242733649
31/10/2014,Marlborough,Retail sales - other,2.607413477
31/10/2014,Nelson,Accommodation services,1.746538843
31/10/2014,Nelson,"Cultural, recreation, and gambling services",0.22844769
31/10/2014,Nelson,Food and beverage serving services,1.604525633
31/10/2014,Nelson,Other passenger transport,2.25432812
31/10/2014,Nelson,Other tourism products,0.976784076
31/10/2014,Nelson,"Retail sales - alcohol, food, and beverages",1.353537286
31/10/2014,Nelson,Retail sales - fuel and other automotive products,0.889288737
31/10/2014,Nelson,Retail sales - other,4.966151562
31/10/2014,Northland,Accommodation services,3.589914772
31/10/2014,Northland,"Cultural, recreation, and gambling services",1.812879726
31/10/2014,Northland,Food and beverage serving services,5.534150812
31/10/2014,Northland,Other passenger transport,9.003032336
31/10/2014,Northland,Other tourism products,4.155246388
31/10/2014,Northland,"Retail sales - alcohol, food, and beverages",9.219155052
31/10/2014,Northland,Retail sales - fuel and other automotive products,7.945343443
31/10/2014,Northland,Retail sales - other,11.80953945
31/10/2014,Otago,Accommodation services,11.35659615
31/10/2014,Otago,"Cultural, recreation, and gambling services",6.802036423
31/10/2014,Otago,Food and beverage serving services,13.17950807
31/10/2014,Otago,Other passenger transport,20.45018611
31/10/2014,Otago,Other tourism products,5.713177878
31/10/2014,Otago,"Retail sales - alcohol, food, and beverages",11.50435641
31/10/2014,Otago,Retail sales - fuel and other automotive products,8.017588361
31/10/2014,Otago,Retail sales - other,24.55790934
31/10/2014,Southland,Accommodation services,2.82743242
31/10/2014,Southland,"Cultural, recreation, and gambling services",0.646175054
31/10/2014,Southland,Food and beverage serving services,2.884227936
31/10/2014,Southland,Other passenger transport,6.054661723
31/10/2014,Southland,Other tourism products,1.593244537
31/10/2014,Southland,"Retail sales - alcohol, food, and beverages",4.201384549
31/10/2014,Southland,Retail sales - fuel and other automotive products,3.396019527
31/10/2014,Southland,Retail sales - other,7.724460586
31/10/2014,Taranaki,Accommodation services,2.834009253
31/10/2014,Taranaki,"Cultural, recreation, and gambling services",0.615631589
31/10/2014,Taranaki,Food and beverage serving services,2.901897631
31/10/2014,Taranaki,Other passenger transport,2.104368681
31/10/2014,Taranaki,Other tourism products,1.801582851
31/10/2014,Taranaki,"Retail sales - alcohol, food, and beverages",3.056315321
31/10/2014,Taranaki,Retail sales - fuel and other automotive products,2.511030476
31/10/2014,Taranaki,Retail sales - other,5.127568576
31/10/2014,Tasman,Accommodation services,0.964201647
31/10/2014,Tasman,"Cultural, recreation, and gambling services",0.387768876
31/10/2014,Tasman,Food and beverage serving services,1.322171807
31/10/2014,Tasman,Other passenger transport,2.271758942
31/10/2014,Tasman,Other tourism products,0.59700493
31/10/2014,Tasman,"Retail sales - alcohol, food, and beverages",1.883439153
31/10/2014,Tasman,Retail sales - fuel and other automotive products,1.743634767
31/10/2014,Tasman,Retail sales - other,2.209446737
31/10/2014,Waikato,Accommodation services,9.969899284
31/10/2014,Waikato,"Cultural, recreation, and gambling services",7.63069241
31/10/2014,Waikato,Food and beverage serving services,18.83312858
31/10/2014,Waikato,Other passenger transport,11.05774287
31/10/2014,Waikato,Other tourism products,10.24086912
31/10/2014,Waikato,"Retail sales - alcohol, food, and beverages",19.20753143
31/10/2014,Waikato,Retail sales - fuel and other automotive products,20.27215672
31/10/2014,Waikato,Retail sales - other,35.79965232
31/10/2014,Wellington,Accommodation services,11.27082107
31/10/2014,Wellington,"Cultural, recreation, and gambling services",3.698349081
31/10/2014,Wellington,Food and beverage serving services,17.77460931
31/10/2014,Wellington,Other passenger transport,32.23016908
31/10/2014,Wellington,Other tourism products,13.97372166
31/10/2014,Wellington,"Retail sales - alcohol, food, and beverages",10.45148425
31/10/2014,Wellington,Retail sales - fuel and other automotive products,6.616473017
31/10/2014,Wellington,Retail sales - other,36.30264401
31/10/2014,West Coast,Accommodation services,3.279958652
31/10/2014,West Coast,"Cultural, recreation, and gambling services",0.903304521
31/10/2014,West Coast,Food and beverage serving services,1.668063006
31/10/2014,West Coast,Other passenger transport,5.06986625
31/10/2014,West Coast,Other tourism products,0.596416987
31/10/2014,West Coast,"Retail sales - alcohol, food, and beverages",2.55455541
31/10/2014,West Coast,Retail sales - fuel and other automotive products,3.322819604
31/10/2014,West Coast,Retail sales - other,2.180681399
30/11/2014,Auckland,Accommodation services,17.09784752
30/11/2014,Auckland,"Cultural, recreation, and gambling services",7.472548189
30/11/2014,Auckland,Food and beverage serving services,27.11971912
30/11/2014,Auckland,Other passenger transport,65.56943563
30/11/2014,Auckland,Other tourism products,31.76708898
30/11/2014,Auckland,"Retail sales - alcohol, food, and beverages",20.74977768
30/11/2014,Auckland,Retail sales - fuel and other automotive products,15.01383026
30/11/2014,Auckland,Retail sales - other,78.16893857
